Game Id;Period;Time;Scorer;Assist 1;Assist 2;TeamId;Note
23306;2;573;25;1444;;16;PP
23306;2;805;809;213;702;17;PP
23306;2;1067;25;1174;;16;SH
23306;3;400;2366;2387;663;17;ES
23306;3;1000;416;636;663;17;ES
23306;OT1;32;2181;1444;697;16;PP
23332;1;750;733;1305;1320;6;ES
23332;2;125;1136;1320;1034;6;ES
23332;2;422;2627;2971;248;4;ES
23332;2;1195;1446;1954;733;6;ES
23332;3;472;1328;1310;;4;ES
23332;3;656;1031;1310;;4;PP
23332;OT1;73;733;1320;;6;PP
23348;3;891;1982;952;864;9;ES
23340;1;454;2181;1444;656;16;ES
23340;1;708;866;1449;1033;8;ES
23340;1;917;1351;1203;2363;16;ES
23340;2;254;614;1207;200;8;ES
23340;2;1143;25;1228;656;16;PP
23340;3;702;217;;;16;ES
23340;3;762;613;123;;8;ES
23357;1;76;2098;2263;852;25;ES
23357;1;764;439;899;;25;PP
23357;1;1064;1280;797;;25;PP
23357;2;323;1777;816;1434;25;ES
23357;2;351;1777;439;;25;ES
23357;3;120;1164;1286;967;22;PP
23357;3;179;439;816;1434;25;ES
23357;3;579;1777;899;;25;PP
23357;3;894;1286;1105;336;22;ES
23357;3;1045;909;586;1772;22;ES
23357;3;1092;1280;797;407;25;PP
23512;1;763;128;127;;1;ES
23512;1;1126;1170;209;1179;2;ES
23512;2;471;220;2262;;2;PP
23512;2;1024;736;579;1376;2;ES
23512;2;1028;1074;579;2282;2;ES
23512;3;236;209;1179;1170;2;ES
23512;3;771;579;832;1074;2;ES
23301;1;226;481;2341;223;5;PP
23301;2;12;223;478;481;7;ES
23301;3;159;1405;703;187;2;ES
23301;3;175;703;1413;741;5;ES
23301;3;290;223;1162;478;7;ES
23301;3;373;2341;649;478;5;PP
23301;3;405;1027;378;;5;ES
23446;1;39;1305;1954;682;6;ES
23446;1;135;1034;2184;520;6;ES
23446;1;414;1418;4;;30;ES
23446;1;591;2779;1894;45;30;ES
23446;1;626;2063;763;1466;30;ES
23446;1;815;2063;1418;1466;30;PP
23446;1;1135;1418;723;;30;ES
23446;3;914;1108;2933;;30;ES
23331;1;541;1358;865;442;3;PP
23331;1;860;1358;130;865;3;ES
23331;1;1018;503;343;;0;ES
23331;2;688;498;178;272;0;ES
23331;2;735;854;357;;0;ES
23331;2;772;577;1141;2251;3;ES
23331;2;864;994;1358;1081;3;ES
23331;2;1090;178;862;;0;ES
23331;3;591;862;178;272;0;ES
23331;3;701;188;303;;0;ES
23338;1;554;479;315;;13;ES
23338;1;1161;750;1310;334;4;ES
23338;2;76;1310;1328;412;4;PP
23338;2;218;1031;369;;4;ES
23338;2;935;479;1050;315;13;ES
23338;2;1119;1744;464;870;13;PP
23338;3;27;1328;202;;4;ES
23338;3;261;1031;1328;307;4;ES
23338;3;1095;315;2785;870;13;ES
23355;1;3;1803;1283;;14;ES
23355;2;322;884;1197;2483;14;ES
23355;2;376;794;72;206;26;ES
23355;3;634;905;1308;878;26;PP
23355;3;683;1429;207;2917;26;ES
23355;3;957;2483;762;608;14;ES
23355;3;1053;237;2384;72;26;ES
23335;1;182;693;625;126;10;ES
23335;1;598;1803;667;327;14;PP
23335;3;656;2374;1404;1144;10;ES
23335;3;1184;1330;2349;201;10;ES, ENG
23520;1;138;1238;662;1300;15;ES
23520;1;658;58;1303;;15;ES
23520;1;1186;1027;612;2341;5;ES
23520;2;593;1360;1303;;15;PP
23520;2;770;481;478;223;5;ES
23520;2;1019;481;478;;5;ES
23520;2;1036;481;478;223;5;ES
23520;3;3;223;1413;;7;ES
23520;3;600;478;481;223;5;PP
23488;1;789;398;1942;1143;21;PP
23488;2;29;657;1043;;12;ES
23488;2;195;225;922;548;21;ES
23488;2;216;548;92;922;21;ES
23488;2;1113;1942;398;;21;PP
23488;3;616;937;573;1131;12;PP
23488;3;830;1143;92;131;21;ES
23416;1;507;851;985;353;29;PP
23416;1;538;1339;949;1321;24;ES
23416;2;155;2076;690;1436;29;ES
23416;2;574;681;985;353;29;ES
23416;2;1049;817;949;595;20;ES
23416;3;124;2076;690;985;29;ES
23416;3;1010;900;610;;29;ES
23416;3;1125;1116;772;1398;20;PP
23416;3;1155;1398;2786;2989;20;ES
23416;3;1188;1436;810;851;29;ES, ENG
23440;1;263;671;2640;;27;ES
23440;1;303;128;204;469;1;ES
23440;1;523;2651;1830;1379;1;ES
23440;2;648;2788;739;1284;32;ES
23440;3;341;1285;936;;32;ES
23946;1;123;2262;1170;1074;2;PP
23946;2;374;220;1053;214;2;PP
23946;3;123;1170;1074;2262;2;PP
23946;3;317;111;1179;1170;2;ES
23946;3;1019;867;161;2938;11;ES
24230;1;247;811;952;1299;9;ES
24230;2;319;953;1120;1340;18;ES
24230;2;658;549;300;1441;18;ES
24230;2;1173;1441;838;;23;ES
24230;3;618;811;1720;1982;9;ES
24230;3;868;811;952;864;9;PP
24230;3;1118;1426;1441;395;18;ES
24230;3;1149;1720;1287;695;9;ES
23369;1;54;294;616;841;19;PP
23369;2;322;728;1417;785;19;ES
23369;2;752;1017;294;616;19;ES
23369;2;815;439;1400;407;25;ES
23369;3;653;407;816;797;25;PP
23369;3;1081;816;439;;25;ES
23369;3;1141;700;294;841;19;ES
23307;1;248;1315;1669;6;18;ES
23307;2;444;678;697;1444;16;ES
23307;2;933;25;1228;697;16;PP
23307;3;145;2553;1408;719;23;PP
23386;1;672;404;1303;;15;ES
23386;1;1130;2371;1238;780;15;ES
23386;2;29;1238;2482;;15;ES
23386;2;271;519;632;895;28;ES
23386;2;366;1217;182;731;28;ES
23386;2;596;639;290;632;28;PP
23724;1;166;1447;621;638;24;ES
23724;1;733;832;220;209;5;ES
23656;1;167;5845;715;130;3;PP
23656;1;275;289;274;;11;ES
23656;1;286;274;289;1322;11;ES
23656;1;374;161;592;1297;11;ES
23656;1;525;1392;1297;1428;11;ES
23656;1;574;2938;274;289;11;ES
23656;1;876;153;592;323;11;ES
23656;2;248;1670;257;994;3;ES
23656;2;619;1428;323;1392;11;ES
23656;3;58;715;577;1358;3;PP
23656;3;321;865;5845;1358;3;ES
23656;3;888;2938;592;161;11;ES
23339;1;840;1146;809;;17;ES
23339;1;921;206;550;794;26;PP
23339;2;155;72;794;206;26;ES
23339;2;231;1331;213;636;17;ES
23339;2;483;115;1429;905;26;ES
23339;2;936;115;878;;26;ES
23339;3;142;805;1146;849;17;ES
23339;3;706;794;206;1308;26;ES
23339;3;1109;1429;794;550;26;ES
23380;1;224;690;353;985;29;ES
23380;2;1126;985;851;353;29;PP
23380;3;613;1287;1233;695;9;ES
23380;3;848;1771;610;;29;ES
23380;3;1164;353;885;;29;ES, ENG
24283;1;57;467;2341;1662;29;ES
24283;1;1039;723;1894;252;30;ES
24283;1;1070;649;378;1027;5;ES
24283;2;606;252;45;2779;43;ES
24283;2;1047;223;481;;7;PP
24283;3;224;649;1026;1027;5;ES
24283;3;618;703;1162;;5;ES
23628;1;105;738;2719;;22;ES
23628;1;264;410;918;;1;ES
23628;1;801;543;204;;1;ES
23628;2;327;1209;962;410;1;PP
23628;2;1198;853;893;738;22;PP
23628;3;477;179;1431;287;1;ES
23628;3;503;471;893;853;22;ES
23628;3;585;128;204;2952;1;ES
23628;3;1045;410;962;918;1;PP
23343;1;870;90;36;225;21;ES
23343;2;93;1262;551;862;0;ES
23343;2;960;343;551;862;0;PP
23343;3;254;121;357;;0;ES
23343;3;647;398;1359;1942;21;ES
23343;3;1199;2513;498;854;0;ES, ENG
23363;1;29;864;760;952;9;ES
23363;1;469;170;1154;;12;ES
23363;1;488;760;864;952;9;ES
23363;2;606;314;1154;1401;12;PP
23363;2;791;279;314;1043;12;ES
23363;3;376;1043;314;539;12;ES
23363;3;587;170;665;1154;12;ES
23363;3;748;1154;314;279;12;ES
23363;3;996;1043;314;1154;12;ES
23363;3;1045;983;2531;;9;ES
23358;1;248;632;379;290;28;PP
23358;1;560;551;343;;0;ES
23358;1;934;551;1262;;0;PP
23358;1;1181;551;1262;343;0;ES
23358;2;369;1255;1217;1195;28;ES
23358;2;439;2513;272;854;0;ES
23358;2;497;182;2552;5792;28;ES
23358;2;811;188;862;;0;ES
23358;3;489;5792;519;379;28;ES
23358;3;1169;188;272;;0;ES, ENG
23368;1;430;322;859;1393;13;ES
23368;1;711;2096;479;1744;13;ES
23368;2;451;870;464;315;13;PP
23368;2;879;1433;1281;1054;24;PP
23368;3;45;870;1132;1050;13;ES
23368;3;106;628;870;315;13;PP
23368;3;398;275;603;638;24;ES
24229;1;576;92;1359;;21;ES
24229;1;793;1296;199;548;21;ES
24229;1;1091;131;230;225;21;ES
24229;2;268;36;225;92;21;PP
24229;2;656;2778;788;698;27;ES
24229;2;780;225;92;36;21;PP
24229;3;72;936;2788;1412;30;ES
24229;3;157;1389;671;698;27;ES
24229;3;956;739;1261;1389;27;ES
23403;1;415;728;2095;;19;ES
23403;1;1142;1005;381;841;19;ES
23403;2;430;1005;616;841;19;PP
23403;3;389;2095;1065;618;19;ES
23443;2;254;943;129;608;14;ES
23443;2;987;649;2372;378;5;ES
23443;3;54;481;2341;478;5;ES
23443;3;211;1803;1271;129;14;ES
23443;3;943;129;415;2097;14;ES
23539;1;377;690;353;;29;PP
23539;1;659;1340;1129;1289;18;PP
23539;1;813;2849;953;296;59;ES
23539;1;924;900;610;1208;29;ES
23539;2;247;838;300;;18;ES
23539;2;502;985;690;2076;29;ES
23539;2;644;915;610;1771;20;ES
23539;2;802;851;1208;810;29;ES
23539;3;291;1426;1423;304;18;SH
23539;3;519;838;1340;1129;18;PP
23539;3;623;304;1120;;18;ES
23539;3;680;1208;1771;610;29;ES
23539;OT1;143;1771;1208;;29;ES
23349;1;1132;1328;1031;412;4;PP
23349;2;698;725;1273;;4;ES
23349;2;775;1145;206;;26;ES
23349;2;804;725;750;2627;4;ES
23349;3;290;206;1145;;26;PP
23349;3;681;750;2627;334;4;ES
23349;3;848;1328;1031;202;4;ES
23349;3;976;412;1031;597;4;ES
23531;1;506;918;204;128;1;ES
23531;1;1010;1711;1431;2950;1;ES
23531;2;369;179;2399;204;1;ES
23531;2;392;2184;216;;6;ES
23531;2;953;216;44;520;6;ES
23531;3;286;1298;2481;1320;54;ES
23450;1;302;763;138;384;2;ES
23450;1;397;763;2063;;2;PP
23450;2;155;384;385;;30;ES
23450;2;563;384;763;138;30;ES
23450;2;1020;45;138;1418;30;ES
23450;3;648;2088;2931;2942;7;ES
23328;1;303;407;1400;797;25;ES
23328;1;401;719;1353;651;23;ES
23328;1;450;797;629;2209;25;ES
23328;1;1197;407;816;;25;PP
23328;2;685;999;74;;23;ES
23328;2;841;291;1400;797;25;ES
23328;3;838;1280;670;816;25;ES
23846;1;259;592;1297;323;11;ES
23846;2;892;1303;694;;15;ES
23846;3;1157;2371;1212;662;15;ES
23476;1;211;2254;696;;39;ES
23476;1;632;1116;772;1022;20;PP
23476;1;1174;1116;1398;;20;ES
23476;3;502;1043;1057;1401;12;ES
23366;2;147;1050;628;464;13;PP
23366;2;502;1954;520;733;6;ES
23366;2;762;512;464;315;13;ES
23366;2;852;1034;1320;733;6;PP
23366;3;804;1394;1377;2184;6;ES
23361;1;627;1430;2181;617;16;ES
23361;1;897;222;226;200;8;ES
23361;3;500;1033;65;;8;ES
23361;3;763;656;1228;2181;16;ES
23361;3;788;1414;1033;1869;8;ES
23469;1;354;752;655;2349;10;ES
23469;1;550;2374;752;655;10;ES
23469;1;958;2349;655;2374;10;PP
23469;2;351;294;1017;;19;ES
23469;2;751;381;618;294;19;PP
23469;2;858;2374;258;752;10;ES
23469;3;1114;98;799;196;10;ES
23392;2;1088;551;303;357;0;ES
23392;2;1103;551;303;498;0;ES
23392;3;391;854;343;1262;0;ES
23392;3;535;1262;357;2513;0;PP
23370;2;74;1405;1027;649;2;ES
23370;3;36;412;1328;;4;ES
23370;3;185;481;1405;;5;ES
23370;3;314;725;1310;369;4;ES
23362;2;13;866;65;1869;8;ES
23362;2;366;200;1033;222;8;ES
23362;2;644;65;1319;200;8;ES
23362;2;1154;1720;818;620;9;ES
23362;3;365;952;864;;9;PP
23362;3;840;1449;653;1414;8;ES
23362;3;887;1033;1319;123;8;ES
23362;3;1199;1033;653;1357;8;ES
23417;1;284;201;693;625;10;ES
23417;1;359;258;2374;1144;10;ES
23417;1;734;1151;799;126;10;ES
23417;3;30;1283;;;14;ES
23417;3;323;1144;258;196;10;ES
23315;1;176;1441;1353;651;23;ES
23315;1;795;1441;775;2553;23;ES
23315;3;468;999;104;;23;ES
23401;1;311;1331;213;;17;ES
23401;2;239;1096;636;1331;17;ES
23401;2;903;1143;1359;131;21;ES
23401;3;442;1082;416;;17;ES
23401;3;939;92;1359;1041;21;ES
23755;1;388;1164;1105;1158;22;PP
23755;1;675;586;1772;336;22;ES
23755;1;793;2085;738;1164;22;ES
23755;1;1127;869;738;853;22;PP
23755;2;151;1081;1358;;3;PP
23755;2;976;1164;738;869;22;ES
23755;2;1062;869;853;893;22;ES
23755;3;221;575;715;1358;3;ES
23755;3;304;853;869;1158;22;ES
23755;3;784;893;1440;471;22;ES
23755;3;914;1286;2085;893;22;ES
23573;1;452;1053;209;1859;30;ES
23573;1;491;2777;353;474;29;ES
23573;1;1169;1348;915;;29;ES
23573;2;634;840;832;;2;ES
23573;2;1166;985;690;;29;PP
23573;3;791;900;610;681;29;ES
23760;1;204;477;1289;1129;18;PP
23760;1;813;1129;1340;1175;18;ES
23760;1;1031;2482;1360;1212;15;ES
23760;3;398;2371;1435;662;15;ES
23760;3;508;2482;2371;619;15;ES
23760;3;616;1120;300;;18;ES
23486;1;1075;10;689;2088;7;ES
23486;2;633;375;157;522;7;ES
23486;2;870;1398;1116;51;20;ES
23486;3;906;1007;2088;2931;7;ES
23344;1;150;1280;407;816;25;PP
23344;1;254;816;1777;2209;25;ES
23344;1;976;852;1400;439;25;ES
23344;1;1073;1434;773;2964;25;ES
23344;2;25;1351;617;;16;ES
23480;1;753;72;550;;26;ES
23480;2;407;794;237;206;26;ES
23480;2;1021;905;1429;115;26;ES
23480;3;211;716;2550;313;19;ES
23480;3;1123;115;175;1429;26;ES, ENG
23518;1;331;209;1170;1179;2;ES
23518;1;709;1074;2282;;2;SH
23518;1;1045;1043;1154;;12;ES
23518;1;1197;665;1154;473;12;ES
23518;2;233;209;1170;;2;ES
23518;2;695;1401;657;279;12;ES
23518;3;152;1074;209;1170;2;ES
23518;3;289;111;220;2262;2;ES
23642;1;225;1172;646;;24;PP
23642;1;236;638;1433;;24;ES
23642;1;574;128;2399;127;1;ES
23642;1;804;1711;2399;2950;1;ES
23642;2;313;1172;646;2369;24;ES
23642;2;1096;2369;1172;1443;24;PP
23642;3;527;918;1379;287;1;ES
23642;3;574;1431;410;;1;ES
23383;1;265;412;2971;1273;4;ES
23383;1;392;671;218;788;27;PP
23383;1;785;671;218;788;27;ES
23383;2;478;877;1412;2640;27;ES
23383;2;1118;1261;739;;27;ES
23383;3;360;671;1412;218;27;ES
23383;3;893;2099;218;;32;ES
23383;3;1190;671;788;2640;27;PP
23360;1;259;1413;1027;478;5;PP
23360;1;676;2372;223;467;5;ES
23360;2;55;1280;852;816;25;ES
23360;2;988;1027;481;478;5;ES
23360;3;1129;797;1434;1025;25;ES
23504;1;211;1440;738;893;22;ES
23504;1;510;471;738;853;22;PP
23504;1;1000;1081;1141;1295;3;ES
23504;1;1083;853;1158;;22;ES
23504;2;185;1358;2554;;3;ES
23504;2;727;853;471;893;22;PP
23492;2;657;1803;1173;973;14;ES
23492;3;534;327;973;1803;14;ES
23492;3;1157;1283;327;415;14;ES, ENG
23412;1;188;1357;866;1449;8;PP
23412;1;631;763;384;138;2;ES
23412;2;1006;946;1108;723;30;ES
23412;3;262;2063;385;138;30;PP
23412;3;379;1418;2063;45;30;ES
23412;3;456;385;763;138;30;ES
23373;1;160;2096;479;464;13;PP
23373;1;636;2096;859;1393;13;ES
23373;2;174;161;592;867;11;ES
23373;2;193;161;5538;;11;ES
23373;2;293;1322;274;1336;11;ES
23373;3;115;870;464;1050;13;ES
23373;3;807;1744;870;315;13;ES
23373;3;823;870;1050;464;13;ES
23373;3;1146;1392;5538;1342;11;ES
24281;2;509;1305;1954;733;6;ES
24281;2;776;115;72;794;26;ES
24281;OT1;255;682;733;;6;ES
23435;1;298;2955;752;2374;10;ES
23435;1;1194;625;655;752;10;PP
23388;1;617;1255;731;1217;28;ES
23388;2;732;555;321;5792;28;ES
23388;2;789;194;304;1129;18;ES
23388;3;204;477;1426;1289;18;ES
23388;3;315;1423;1426;1340;18;ES
23388;3;829;555;182;;28;ES
23388;OT1;149;182;632;379;28;ES
24253;1;1014;2371;2482;;15;ES
24253;2;421;662;694;1303;15;ES
24253;2;1044;967;738;336;22;ES
24253;3;135;2371;584;;15;ES
24253;3;507;1218;893;586;40;ES
24253;3;634;471;1158;1772;22;ES
24253;3;1161;2371;2482;1360;15;ES
23536;1;209;671;1389;788;27;ES
23536;2;199;630;609;92;21;ES
23536;3;673;1171;877;;27;PP
23524;1;674;522;1157;1381;7;ES
23524;2;225;327;884;753;14;PP
23524;2;651;129;1271;460;14;ES
23524;2;665;1271;1803;;14;ES
23524;3;1040;2483;973;415;14;ES
23428;1;270;357;188;303;0;ES
23428;1;392;1043;314;;12;PP
23428;2;1041;2479;1057;937;12;ES
23428;3;493;343;480;862;0;ES
23428;3;781;1262;357;2513;0;PP
23428;3;870;2513;188;498;0;ES
23428;3;1081;357;503;;0;ES
23517;1;253;2099;1171;218;32;ES
23517;3;192;698;671;308;27;ES
23517;3;575;1171;2640;698;27;ES
23517;3;900;218;2466;877;27;ES
23549;1;1003;905;1429;115;26;ES
23549;3;1113;1308;905;206;26;SH
23422;1;166;1270;1334;;9;ES
23422;1;211;760;1299;983;9;ES
23422;1;868;1270;2531;110;9;ES
23422;2;1061;38;818;;9;ES
23422;3;313;38;695;1334;9;ES
23422;3;647;1081;130;5845;3;ES
23422;3;1197;38;1270;1982;9;ES
23454;1;754;296;194;1423;18;ES
23454;2;44;2387;1331;213;17;ES
23454;3;112;1096;332;1146;17;ES
23454;3;699;194;296;1423;18;ES
23470;1;613;384;946;723;30;ES
23470;1;1096;98;2349;625;10;ES
23470;2;252;2349;655;752;10;PP
23470;3;187;723;2933;384;30;ES
23695;1;421;179;410;918;1;PP
23695;1;928;853;738;869;22;PP
23695;1;949;336;1105;586;22;ES
23695;2;142;1158;2137;869;22;ES
23695;2;1135;2085;336;586;22;ES
23695;3;730;586;967;1440;22;PP
23389;1;269;439;797;;25;PP
23389;1;505;797;816;1280;25;ES
23389;1;546;670;407;797;3;ES
23389;1;674;407;797;1400;25;ES
23389;2;307;1954;1034;733;6;PP
23389;2;598;520;1377;2184;6;ES
23389;3;117;899;852;670;25;ES
23389;3;176;797;1280;407;25;PP
23389;3;302;1777;1280;291;25;ES
23389;3;855;797;670;407;25;ES
23389;3;988;1305;1954;;6;ES
23389;3;1072;1394;1034;2184;6;ES
23391;2;41;694;662;1390;15;ES
23391;2;1190;334;2627;725;4;ES
23391;3;138;334;2362;;4;ES
23391;3;278;694;662;1360;15;ES
23391;3;533;248;1273;;4;ES
23408;1;82;1329;716;;61;ES
23408;1;399;1029;785;1017;19;SH
23408;3;235;1017;2095;313;19;ES
23453;1;318;895;1075;;28;ES
23453;1;404;314;1131;937;12;PP
23453;2;675;1154;1401;573;12;ES
23453;2;727;632;2552;290;28;ES
23427;1;673;343;2513;503;0;ES
23427;1;696;126;625;;10;ES
23427;2;975;126;625;;10;ES
23427;3;298;2374;752;2349;10;PP
23427;3;464;752;2374;1330;10;ES
23427;3;476;343;2513;188;0;ES
23427;3;721;655;752;;10;ES
23685;1;651;157;2088;1028;7;ES
23685;1;874;157;1157;;7;ES
23685;2;506;2369;1172;;24;ES
23685;3;130;638;1419;603;24;ES
23685;3;360;1427;522;157;7;PP
23685;3;428;1427;689;;7;ES
23375;1;398;870;628;464;13;PP
23375;1;426;2808;1132;370;13;ES
23375;2;62;870;464;315;13;ES
23375;3;891;464;370;315;13;ES
23375;3;899;809;332;;17;ES
23372;1;363;110;2531;695;9;ES
23372;1;772;38;110;;9;PP
23372;2;588;695;110;;9;ES
23372;2;598;22;199;;21;ES
23372;3;527;92;225;36;21;ES
23372;3;550;110;1233;;9;ES
23372;3;1157;110;2531;;9;ES, ENG
23558;1;79;1771;610;988;29;ES
23558;1;487;900;353;1771;29;ES
23558;1;659;905;2384;237;26;ES
23558;1;803;610;900;165;29;ES
23558;1;887;851;985;690;29;PP
23558;1;1115;905;2384;1429;26;ES
23558;2;109;207;7015;115;26;ES
23558;2;1167;900;988;;29;ES
23558;3;344;988;1771;900;29;PP
23558;3;424;72;794;550;26;ES
23558;3;1172;900;1771;353;29;ES, ENG
23350;2;139;651;;;23;ES
23350;2;481;161;5538;1322;11;ES
23350;2;970;1353;1408;719;23;PP
23350;3;11;364;999;726;23;ES
23589;1;306;817;267;;20;ES
23589;1;665;595;339;545;20;PP
23589;1;1012;715;822;575;3;ES
23589;1;1134;949;2989;339;20;ES
23589;2;681;817;949;696;20;ES
23589;2;1082;949;51;;20;ES
23589;3;1006;2806;1141;5845;3;ES
23533;1;797;690;988;851;29;ES
23533;1;1179;116;681;353;29;ES
23533;2;529;1208;810;915;29;ES
23533;3;134;832;220;209;5;ES
23533;3;303;690;681;851;29;ES
23377;1;290;725;1273;2971;4;ES
23377;1;970;412;369;1031;4;ES
23377;1;1022;597;369;;4;PP
23377;1;1072;1328;2627;334;4;ES
23377;2;515;202;1031;412;4;ES
23377;3;1008;614;1414;;8;ES
23692;3;1003;884;608;667;14;ES
23395;1;493;1027;649;378;5;ES
23395;2;891;1165;617;1444;16;ES
23395;3;479;656;1315;1203;16;ES
23395;3;1192;1228;697;;16;ES
23399;1;232;1307;91;2829;0;ES
23399;1;849;854;357;;0;ES
23399;2;139;1307;498;925;0;ES
23399;2;481;2184;1954;44;6;ES
23399;2;1163;551;121;;0;ES
23399;3;861;1305;733;1320;6;PP
23399;3;1089;1262;;;0;ES
23399;3;1150;1305;682;44;6;ES
23359;2;109;1319;1445;614;8;ES
23359;2;1092;651;74;719;23;ES
23359;3;175;1445;1869;614;8;ES
23359;3;587;1414;866;1449;8;ES
23359;3;1143;226;1006;;8;ES, ENG
23433;1;919;586;1772;893;22;ES
23433;1;927;818;38;1299;9;ES
23433;1;1155;760;1287;1299;9;ES
23433;2;354;738;1105;;22;ES
23433;2;906;738;2719;1105;22;ES
23433;3;907;738;853;893;22;PP
23557;1;147;878;1308;2384;26;ES
23557;1;489;1340;838;;18;PP
23557;1;928;1289;1129;838;18;ES
23557;2;324;194;1120;1423;18;ES
23557;2;1075;549;640;;18;ES
23557;3;972;296;1340;1426;18;ES
23421;1;640;2482;404;1303;15;ES
23421;1;1027;1212;780;;15;ES
23421;2;291;639;632;519;28;PP
23421;2;509;379;1395;290;28;ES
23421;3;43;379;519;182;28;ES
23421;3;207;1395;519;632;28;ES
23421;3;664;632;379;;28;ES
23487;1;784;36;398;1143;21;PP
23487;2;1123;1418;138;1466;30;PP
23487;3;48;90;225;924;21;PP
23487;3;967;2063;1466;946;30;ES
23487;3;1006;385;946;1894;30;ES
23487;3;1192;2063;1466;1418;30;ES, ENG
23382;1;66;870;1050;315;13;PP
23382;1;633;870;1050;479;13;ES
23382;1;646;1050;464;;13;ES
23382;1;958;870;315;464;13;ES
23382;2;287;2096;512;628;13;ES
23382;2;421;870;370;464;13;ES
23382;2;574;2096;1050;2785;13;ES
23382;2;965;2098;1280;439;25;PP
23382;3;514;2098;1434;1025;25;ES
23382;3;923;1280;439;797;25;PP
23382;3;949;2964;1025;2098;25;ES
23382;3;1069;1777;816;407;25;ES
23622;1;134;1464;2383;722;7;ES
23622;1;201;1428;1392;1336;11;ES
23622;3;112;10;1007;1028;7;ES
23622;3;608;867;2264;592;11;ES
23622;OT1;131;157;10;689;7;ES
23426;1;580;2349;655;;10;PP
23426;1;954;1027;649;612;5;ES
23426;1;1162;378;2790;703;5;ES
23426;2;860;98;1151;2349;10;ES
23426;3;1166;1349;2780;1330;14;ES
23410;2;1094;381;841;616;19;ES
23410;3;311;1434;797;439;25;ES
23410;3;1076;1017;728;1065;19;ES
23410;3;1198;728;381;;19;ES, ENG
23577;1;397;339;545;595;20;ES
23577;2;322;595;339;;20;ES
23577;2;730;2786;1339;772;20;ES
23577;2;769;772;267;2786;20;ES
23577;2;845;2989;2254;;20;ES
23577;3;572;810;915;353;29;ES
23577;3;733;1339;772;1116;24;SH
23957;1;931;646;1172;2369;24;ES
23957;1;1023;275;638;1419;24;ES
23957;2;340;621;1054;1265;24;ES
23957;2;723;2891;865;822;37;ES
23957;2;843;2369;1172;275;24;ES
23957;3;616;297;1155;;24;ES
23957;3;643;603;297;1155;24;ES
23957;3;918;784;589;1419;24;SH
23957;3;980;646;1443;1172;24;PP
23957;3;1162;1054;784;1443;24;ES
23384;1;500;671;1412;;27;ES
23384;1;665;1171;218;877;27;ES
23384;2;6;2466;171;1412;27;SH
23384;2;299;466;2808;;35;ES
23384;3;545;671;936;1171;27;SH
23384;3;647;2640;218;1171;27;ES
23384;3;1044;1171;218;;27;ES
23384;3;1071;2004;1393;;13;ES
23393;1;609;519;1354;;28;ES
23393;2;34;225;630;;21;ES
23393;2;1043;1255;519;895;28;ES
23393;3;404;22;90;1296;21;ES
23393;3;427;639;1217;290;28;ES
23393;3;804;92;131;;21;ES
23393;3;1154;1217;895;379;28;ES
23812;1;217;2137;1397;909;22;ES
23812;2;226;853;738;893;22;ES
23812;2;423;209;1859;1170;2;ES
23812;2;1018;209;832;1170;2;PP
23812;2;1196;738;853;869;22;PP
23394;1;149;1228;697;2181;16;PP
23394;2;730;1273;369;;4;ES
23394;2;929;697;1864;678;16;ES
23394;3;559;1430;1864;6;16;ES
23394;3;644;1328;;;4;ES
23394;3;950;307;2627;568;4;ES
23394;3;1000;412;597;307;4;ES
23468;1;816;82;1418;2779;30;PP
23468;1;1000;1131;665;473;12;ES
23468;1;1150;763;2779;1108;2;ES
23468;2;629;951;2933;2512;30;SH
23468;3;133;1057;314;665;12;ES
23468;3;1022;1108;946;;30;SH
23468;3;1033;946;1108;81;30;SH
23423;1;19;866;65;563;8;ES
23423;1;160;1357;123;;8;ES
23423;1;604;866;1207;1414;8;ES
23423;1;907;1869;;;52;PP
23423;1;1037;1146;1352;805;17;ES
23423;2;183;135;1146;2966;17;ES
23423;2;841;866;2661;1449;8;ES
23423;3;788;1082;702;809;17;PP
23567;1;756;1172;589;1281;24;ES
23567;2;329;218;698;788;27;PP
23567;2;817;2369;210;1172;24;ES
23567;2;832;784;646;1172;24;ES
23567;3;8;638;1281;1433;24;PP
23567;3;464;1171;788;218;27;ES
23567;3;1063;788;1171;;27;ES
23567;3;1122;218;788;698;27;PP
23376;1;261;74;1353;1366;23;ES
23376;1;343;2184;1377;520;6;ES
23376;1;596;719;364;88;23;ES
23376;1;1068;733;1954;1446;6;ES
23376;2;172;719;1353;;23;ES
23376;2;480;1408;6054;1441;23;ES
23376;2;1032;216;44;520;6;ES
23376;2;1116;88;999;2553;23;ES
23376;3;331;104;2378;;23;ES
23376;3;677;1136;1034;1394;6;ES
23376;3;1094;999;1441;2553;23;ES
23979;1;55;736;2282;209;2;ES
23979;1;693;127;5172;1209;1;ES
23979;2;570;220;111;;2;ES
23979;3;95;128;287;543;1;ES
23979;3;395;1170;209;;2;PP
23979;3;1083;962;179;1379;1;ES
23979;3;1107;1379;962;179;1;ES
23528;1;7;1162;478;223;5;ES
23528;1;118;1340;528;838;18;PP
23528;1;386;1426;477;1340;18;ES
23528;1;563;1175;1426;1340;18;ES
23528;1;660;953;549;1423;18;ES
23528;1;831;1175;1129;640;18;ES
23528;3;188;1289;296;1175;18;SH
